,trade_date,symbol,prev_day_close,next_day_close,pct_over_prev_close,day_pct_chg
1831,20241226,NSE:PATANJALI-EQ,1725.0,1711.0,1.13,-0.81
1832,20241227,NSE:PATANJALI-EQ,1711.0,1738.05,1.11,-1.58
1833,20241230,NSE:PATANJALI-EQ,1738.05,1767.0,0.98,-1.67
1834,20241231,NSE:PATANJALI-EQ,1767.0,1758.0,1.23,-0.51
1835,20250101,NSE:PATANJALI-EQ,1758.0,1807.45,2.47,-2.81
1836,20250102,NSE:PATANJALI-EQ,1807.45,1835.0,1.15,-1.52
1837,20250103,NSE:PATANJALI-EQ,1835.0,1855.65,1.8,-1.13
1838,20250106,NSE:PATANJALI-EQ,1855.65,1852.15,2.05,-0.19
1839,20250107,NSE:PATANJALI-EQ,1852.15,1869.1,1.8,-0.92
1840,20250108,NSE:PATANJALI-EQ,1869.1,1842.0,1.55,-1.45
1841,20250109,NSE:PATANJALI-EQ,1842.0,1854.95,1.81,-0.7
1842,20250110,NSE:PATANJALI-EQ,1854.95,1795.9,1.43,-3.18
1843,20250113,NSE:PATANJALI-EQ,1795.9,1775.0,1.47,-1.16
1844,20250114,NSE:PATANJALI-EQ,1775.0,1818.0,2.32,-2.42
1845,20250115,NSE:PATANJALI-EQ,1818.0,1832.1,1.56,-0.78
1846,20250116,NSE:PATANJALI-EQ,1832.1,1846.6,1.74,-0.79
1847,20250117,NSE:PATANJALI-EQ,1846.6,1837.0,1.82,-0.52
1848,20250120,NSE:PATANJALI-EQ,1837.0,1818.0,1.68,-1.03
1849,20250121,NSE:PATANJALI-EQ,1818.0,1820.0,2.81,-0.11
1850,20241217,NSE:TITAN-EQ,3440.0,3406.5,0.55,-0.97
1851,20241218,NSE:TITAN-EQ,3406.5,3403.85,0.66,-0.08
1852,20241219,NSE:TITAN-EQ,3403.85,3358.0,2.0,-1.35
1853,20241220,NSE:TITAN-EQ,3358.0,3344.9,0.5,-0.39
1854,20241223,NSE:TITAN-EQ,3344.9,3391.35,0.88,-1.39
1855,20241224,NSE:TITAN-EQ,3391.35,3359.0,1.06,-0.95
1856,20241226,NSE:TITAN-EQ,3359.0,3314.0,0.65,-1.34
1857,20241227,NSE:TITAN-EQ,3314.0,3310.0,0.34,-0.12
1858,20241230,NSE:TITAN-EQ,3310.0,3257.0,0.79,-1.6
1859,20241231,NSE:TITAN-EQ,3257.0,3254.0,0.49,-0.09
1860,20250101,NSE:TITAN-EQ,3254.0,3253.95,0.49,-0.0
1861,20250102,NSE:TITAN-EQ,3253.95,3396.95,0.51,-4.39
1862,20250103,NSE:TITAN-EQ,3396.95,3450.0,0.79,-1.56
1863,20250106,NSE:TITAN-EQ,3450.0,3476.5,1.58,-0.77
1864,20250107,NSE:TITAN-EQ,3476.5,3490.9,1.72,-0.41
1865,20250108,NSE:TITAN-EQ,3490.9,3485.15,0.77,-0.16
1866,20250109,NSE:TITAN-EQ,3485.15,3489.0,0.9,-0.11
1867,20250110,NSE:TITAN-EQ,3489.0,3438.95,0.75,-1.43
1868,20250113,NSE:TITAN-EQ,3438.95,3384.55,1.88,-1.58
1869,20250114,NSE:TITAN-EQ,3384.55,3335.0,1.06,-1.46
1870,20250115,NSE:TITAN-EQ,3335.0,3322.0,0.69,-0.39
1871,20250116,NSE:TITAN-EQ,3322.0,3321.0,1.0,-0.03
1872,20250117,NSE:TITAN-EQ,3321.0,3358.05,0.81,-1.12
1873,20250120,NSE:TITAN-EQ,3358.05,3393.0,0.82,-1.04
1874,20250121,NSE:TITAN-EQ,3393.0,3364.0,0.63,-0.85
1875,20241217,NSE:AEGISLOG-EQ,774.2,786.0,0.59,-1.52
1876,20241218,NSE:AEGISLOG-EQ,786.0,787.0,0.87,-0.13
1877,20241219,NSE:AEGISLOG-EQ,787.0,759.95,1.29,-3.44
1878,20241220,NSE:AEGISLOG-EQ,759.95,840.0,2.43,-10.53
1879,20241223,NSE:AEGISLOG-EQ,840.0,802.95,3.44,-4.41
1880,20241224,NSE:AEGISLOG-EQ,802.95,810.0,1.44,-0.88
1881,20241226,NSE:AEGISLOG-EQ,810.0,805.2,1.48,-0.59
1882,20241227,NSE:AEGISLOG-EQ,805.2,815.5,1.34,-1.28
1883,20241230,NSE:AEGISLOG-EQ,815.5,813.9,0.78,-0.2
1884,20241231,NSE:AEGISLOG-EQ,813.9,820.0,0.88,-0.75
1885,20250101,NSE:AEGISLOG-EQ,820.0,812.0,1.01,-0.98
1886,20250102,NSE:AEGISLOG-EQ,812.0,818.05,0.75,-0.75
1887,20250103,NSE:AEGISLOG-EQ,818.05,810.0,1.82,-0.98
1888,20250106,NSE:AEGISLOG-EQ,810.0,850.0,4.25,-4.94
1889,20250107,NSE:AEGISLOG-EQ,850.0,998.0,6.31,-17.41
1890,20250108,NSE:AEGISLOG-EQ,998.0,948.0,5.81,-5.01
1891,20250109,NSE:AEGISLOG-EQ,948.0,895.95,4.98,-5.49
1892,20250110,NSE:AEGISLOG-EQ,895.95,828.5,3.37,-7.53
1893,20250113,NSE:AEGISLOG-EQ,828.5,832.0,2.81,-0.42
1894,20250114,NSE:AEGISLOG-EQ,832.0,815.8,2.36,-1.95
1895,20250115,NSE:AEGISLOG-EQ,815.8,818.5,3.44,-0.33
1896,20250116,NSE:AEGISLOG-EQ,818.5,827.6,1.59,-1.11
1897,20250117,NSE:AEGISLOG-EQ,827.6,800.85,1.54,-3.23
1898,20250120,NSE:AEGISLOG-EQ,800.85,791.8,1.09,-1.13
1899,20250121,NSE:AEGISLOG-EQ,791.8,767.0,0.93,-3.13
1900,20241217,NSE:SAREGAMA-EQ,495.5,498.25,0.79,-0.55
1901,20241218,NSE:SAREGAMA-EQ,498.25,501.8,1.03,-0.71
1902,20241219,NSE:SAREGAMA-EQ,501.8,498.0,1.29,-0.76
1903,20241220,NSE:SAREGAMA-EQ,498.0,497.5,1.17,-0.1
1904,20241223,NSE:SAREGAMA-EQ,497.5,473.95,1.6,-4.73
1905,20241224,NSE:SAREGAMA-EQ,473.95,475.1,0.95,-0.24
1906,20241226,NSE:SAREGAMA-EQ,475.1,468.25,1.08,-1.44
1907,20241227,NSE:SAREGAMA-EQ,468.25,466.8,1.45,-0.31
1908,20241230,NSE:SAREGAMA-EQ,466.8,461.1,0.58,-1.22
1909,20241231,NSE:SAREGAMA-EQ,461.1,464.0,1.6,-0.63
1910,20250101,NSE:SAREGAMA-EQ,464.0,480.1,2.42,-3.47
1911,20250102,NSE:SAREGAMA-EQ,480.1,479.15,0.6,-0.2
1912,20250103,NSE:SAREGAMA-EQ,479.15,532.6,2.03,-11.16
1913,20250106,NSE:SAREGAMA-EQ,532.6,569.0,6.56,-6.83
1914,20250107,NSE:SAREGAMA-EQ,569.0,570.4,2.51,-0.25
1915,20250108,NSE:SAREGAMA-EQ,570.4,549.9,2.17,-3.59
1916,20250109,NSE:SAREGAMA-EQ,549.9,556.7,5.54,-1.24
1917,20250110,NSE:SAREGAMA-EQ,556.7,528.0,5.15,-5.16
1918,20250113,NSE:SAREGAMA-EQ,528.0,516.3,2.3,-2.22
1919,20250114,NSE:SAREGAMA-EQ,516.3,539.15,2.12,-4.43
1920,20250115,NSE:SAREGAMA-EQ,539.15,530.0,2.78,-1.7
1921,20250116,NSE:SAREGAMA-EQ,530.0,513.65,1.78,-3.08
1922,20250117,NSE:SAREGAMA-EQ,513.65,521.3,1.22,-1.49
1923,20250120,NSE:SAREGAMA-EQ,521.3,548.0,2.87,-5.12
1924,20250121,NSE:SAREGAMA-EQ,548.0,532.8,1.3,-2.77
1925,20241217,NSE:BLS-EQ,470.4,483.5,1.37,-2.78
1926,20241218,NSE:BLS-EQ,483.5,482.8,3.44,-0.14
1927,20241219,NSE:BLS-EQ,482.8,489.3,1.86,-1.35
1928,20241220,NSE:BLS-EQ,489.3,484.6,1.13,-0.96
1929,20241223,NSE:BLS-EQ,484.6,482.4,2.48,-0.45
1930,20241224,NSE:BLS-EQ,482.4,478.0,1.32,-0.91
1931,20241226,NSE:BLS-EQ,478.0,470.75,2.55,-1.52
1932,20241227,NSE:BLS-EQ,470.75,478.55,1.1,-1.66
1933,20241230,NSE:BLS-EQ,478.55,468.55,1.33,-2.09
1934,20241231,NSE:BLS-EQ,468.55,484.65,0.89,-3.44
1935,20250101,NSE:BLS-EQ,484.65,485.0,0.88,-0.07
1936,20250102,NSE:BLS-EQ,485.0,500.25,1.11,-3.14
1937,20250103,NSE:BLS-EQ,500.25,505.0,3.95,-0.95
1938,20250106,NSE:BLS-EQ,505.0,480.7,2.32,-4.81
1939,20250107,NSE:BLS-EQ,480.7,499.0,1.86,-3.81
1940,20250108,NSE:BLS-EQ,499.0,483.8,1.41,-3.05
1941,20250109,NSE:BLS-EQ,483.8,469.5,1.42,-2.96
1942,20250110,NSE:BLS-EQ,469.5,450.0,2.27,-4.15
1943,20250113,NSE:BLS-EQ,450.0,426.2,1.68,-5.29
1944,20250114,NSE:BLS-EQ,426.2,428.05,1.41,-0.43
1945,20250115,NSE:BLS-EQ,428.05,432.6,1.1,-1.06
1946,20250116,NSE:BLS-EQ,432.6,450.15,1.55,-4.06
1947,20250117,NSE:BLS-EQ,450.15,498.4,3.02,-10.72
1948,20250120,NSE:BLS-EQ,498.4,469.6,3.63,-5.78
1949,20250121,NSE:BLS-EQ,469.6,461.0,3.61,-1.83
1950,20241217,NSE:JUSTDIAL-EQ,1036.0,1018.0,0.77,-1.74
1951,20241218,NSE:JUSTDIAL-EQ,1018.0,1010.0,0.51,-0.79
1952,20241219,NSE:JUSTDIAL-EQ,1010.0,1015.0,1.03,-0.5
1953,20241220,NSE:JUSTDIAL-EQ,1015.0,986.0,1.5,-2.86
1954,20241223,NSE:JUSTDIAL-EQ,986.0,995.0,2.53,-0.91
1955,20241224,NSE:JUSTDIAL-EQ,995.0,1000.95,1.46,-0.6
1956,20241226,NSE:JUSTDIAL-EQ,1000.95,999.0,3.25,-0.19
1957,20241227,NSE:JUSTDIAL-EQ,999.0,995.05,0.75,-0.4
1958,20241230,NSE:JUSTDIAL-EQ,995.05,986.1,0.56,-0.9
1959,20241231,NSE:JUSTDIAL-EQ,986.1,999.85,0.83,-1.39
1960,20250101,NSE:JUSTDIAL-EQ,999.85,1008.9,1.14,-0.91
1961,20250102,NSE:JUSTDIAL-EQ,1008.9,1013.0,0.62,-0.41
1962,20250103,NSE:JUSTDIAL-EQ,1013.0,1061.0,1.87,-4.74
1963,20250106,NSE:JUSTDIAL-EQ,1061.0,1025.6,1.69,-3.34
1964,20250107,NSE:JUSTDIAL-EQ,1025.6,1083.8,1.79,-5.67
1965,20250108,NSE:JUSTDIAL-EQ,1083.8,1081.0,1.69,-0.26
1966,20250109,NSE:JUSTDIAL-EQ,1081.0,1068.0,1.06,-1.2
1967,20250110,NSE:JUSTDIAL-EQ,1068.0,1034.0,2.65,-3.18
1968,20250113,NSE:JUSTDIAL-EQ,1034.0,895.0,5.74,-13.44
1969,20250114,NSE:JUSTDIAL-EQ,895.0,898.0,2.27,-0.34
1970,20250115,NSE:JUSTDIAL-EQ,898.0,891.7,2.41,-0.7
1971,20250116,NSE:JUSTDIAL-EQ,891.7,895.0,1.44,-0.37
1972,20250117,NSE:JUSTDIAL-EQ,895.0,915.0,1.09,-2.23
1973,20250120,NSE:JUSTDIAL-EQ,915.0,940.5,1.28,-2.79
1974,20250121,NSE:JUSTDIAL-EQ,940.5,939.35,1.19,-0.12
1975,20241217,NSE:IRFC-EQ,158.8,156.4,1.06,-1.51
1976,20241218,NSE:IRFC-EQ,156.4,153.3,1.17,-1.98
1977,20241219,NSE:IRFC-EQ,153.3,153.0,1.75,-0.2
1978,20241220,NSE:IRFC-EQ,153.0,148.25,0.87,-3.1
1979,20241223,NSE:IRFC-EQ,148.25,147.68,0.95,-0.38
1980,20241224,NSE:IRFC-EQ,147.68,148.0,0.77,-0.22
1981,20241226,NSE:IRFC-EQ,148.0,146.75,0.93,-0.84
1982,20241227,NSE:IRFC-EQ,146.75,146.05,0.63,-0.48
1983,20241230,NSE:IRFC-EQ,146.05,157.6,0.93,-7.91
1984,20241231,NSE:IRFC-EQ,157.6,149.0,2.7,-5.46
1985,20250101,NSE:IRFC-EQ,149.0,150.0,1.72,-0.67
1986,20250102,NSE:IRFC-EQ,150.0,152.08,0.9,-1.39
1987,20250103,NSE:IRFC-EQ,152.08,153.55,2.33,-0.97
1988,20250106,NSE:IRFC-EQ,153.55,145.33,0.91,-5.35
1989,20250107,NSE:IRFC-EQ,145.33,146.0,1.22,-0.46
1990,20250108,NSE:IRFC-EQ,146.0,143.7,1.6,-1.58
1991,20250109,NSE:IRFC-EQ,143.7,140.98,0.87,-1.89
1992,20250110,NSE:IRFC-EQ,140.98,136.19,1.35,-3.4
1993,20250113,NSE:IRFC-EQ,136.19,128.76,1.85,-5.46
1994,20250114,NSE:IRFC-EQ,128.76,136.4,1.96,-5.93
1995,20250115,NSE:IRFC-EQ,136.4,137.1,2.56,-0.51
1996,20250116,NSE:IRFC-EQ,137.1,143.0,1.82,-4.3
1997,20250117,NSE:IRFC-EQ,143.0,146.6,1.55,-2.52
1998,20250120,NSE:IRFC-EQ,146.6,146.3,1.41,-0.2
1999,20250121,NSE:IRFC-EQ,146.3,142.49,1.37,-2.6
2000,20241217,NSE:PFC-EQ,506.1,497.5,1.68,-1.7
2001,20241218,NSE:PFC-EQ,497.5,486.05,1.17,-2.3
2002,20241219,NSE:PFC-EQ,486.05,480.0,1.69,-1.24
2003,20241220,NSE:PFC-EQ,480.0,452.0,1.25,-5.83
2004,20241223,NSE:PFC-EQ,452.0,456.7,1.16,-1.04
2005,20241224,NSE:PFC-EQ,456.7,451.85,1.15,-1.06
2006,20241226,NSE:PFC-EQ,451.85,464.2,0.96,-2.73
2007,20241227,NSE:PFC-EQ,464.2,453.65,0.95,-2.27
2008,20241230,NSE:PFC-EQ,453.65,444.25,0.89,-2.07
2009,20241231,NSE:PFC-EQ,444.25,448.8,0.95,-1.02
2010,20250101,NSE:PFC-EQ,448.8,448.5,1.17,-0.07
2011,20250102,NSE:PFC-EQ,448.5,459.1,0.52,-2.36
2012,20250103,NSE:PFC-EQ,459.1,465.0,2.29,-1.29
2013,20250106,NSE:PFC-EQ,465.0,446.0,1.57,-4.09
2014,20250107,NSE:PFC-EQ,446.0,445.8,0.89,-0.04
2015,20250108,NSE:PFC-EQ,445.8,435.35,1.1,-2.34
2016,20250109,NSE:PFC-EQ,435.35,422.75,0.94,-2.89
2017,20250110,NSE:PFC-EQ,422.75,404.25,1.28,-4.38
2018,20250113,NSE:PFC-EQ,404.25,388.4,1.4,-3.92
2019,20250114,NSE:PFC-EQ,388.4,418.8,2.48,-7.83
2020,20250115,NSE:PFC-EQ,418.8,428.65,1.16,-2.35
2021,20250116,NSE:PFC-EQ,428.65,435.55,1.56,-1.61
2022,20250117,NSE:PFC-EQ,435.55,433.3,1.31,-0.52
2023,20250120,NSE:PFC-EQ,433.3,436.5,1.32,-0.74
2024,20250121,NSE:PFC-EQ,436.5,428.1,1.36,-1.92
2025,20241217,NSE:RVNL-EQ,469.0,466.5,1.9,-0.53
2026,20241218,NSE:RVNL-EQ,466.5,459.9,1.24,-1.41
2027,20241219,NSE:RVNL-EQ,459.9,448.15,2.59,-2.55
2028,20241220,NSE:RVNL-EQ,448.15,434.55,1.22,-3.03
2029,20241223,NSE:RVNL-EQ,434.55,430.9,1.83,-0.84
2030,20241224,NSE:RVNL-EQ,430.9,429.75,0.74,-0.27
2031,20241226,NSE:RVNL-EQ,429.75,429.0,0.92,-0.17
2032,20241227,NSE:RVNL-EQ,429.0,424.5,0.7,-1.05
2033,20241230,NSE:RVNL-EQ,424.5,411.8,0.9,-2.99
2034,20241231,NSE:RVNL-EQ,411.8,422.7,2.83,-2.65
2035,20250101,NSE:RVNL-EQ,422.7,428.0,1.75,-1.25
2036,20250102,NSE:RVNL-EQ,428.0,430.0,1.31,-0.47
2037,20250103,NSE:RVNL-EQ,430.0,433.0,2.21,-0.7
2038,20250106,NSE:RVNL-EQ,433.0,410.5,2.24,-5.2
2039,20250107,NSE:RVNL-EQ,410.5,415.8,1.5,-1.29
2040,20250108,NSE:RVNL-EQ,415.8,417.0,1.36,-0.29
2041,20250109,NSE:RVNL-EQ,417.0,410.4,0.89,-1.58
2042,20250110,NSE:RVNL-EQ,410.4,394.0,1.54,-4.0
2043,20250113,NSE:RVNL-EQ,394.0,361.0,2.6,-8.38
2044,20250114,NSE:RVNL-EQ,361.0,377.0,5.04,-4.43
2045,20250115,NSE:RVNL-EQ,377.0,372.25,2.27,-1.26
2046,20250116,NSE:RVNL-EQ,372.25,412.0,2.9,-10.68
2047,20250117,NSE:RVNL-EQ,412.0,427.3,2.83,-3.71
2048,20250120,NSE:RVNL-EQ,427.3,431.0,3.33,-0.87
2049,20250121,NSE:RVNL-EQ,431.0,419.0,1.38,-2.78
2050,20241217,NSE:GICRE-EQ,442.4,439.1,1.9,-0.75
2051,20241218,NSE:GICRE-EQ,439.1,450.25,3.5,-2.54
2052,20241219,NSE:GICRE-EQ,450.25,442.0,1.28,-1.83
2053,20241220,NSE:GICRE-EQ,442.0,519.7,0.86,-17.58
2054,20241223,NSE:GICRE-EQ,519.7,482.05,2.83,-7.24
2055,20241224,NSE:GICRE-EQ,482.05,468.3,3.58,-2.85
2056,20241226,NSE:GICRE-EQ,468.3,463.35,1.99,-1.06
2057,20241227,NSE:GICRE-EQ,463.35,471.8,2.17,-1.82
2058,20241230,NSE:GICRE-EQ,471.8,444.9,1.29,-5.7
2059,20241231,NSE:GICRE-EQ,444.9,444.0,1.34,-0.2
2060,20250101,NSE:GICRE-EQ,444.0,457.35,0.9,-3.01
2061,20250102,NSE:GICRE-EQ,457.35,451.0,2.1,-1.39
2062,20250103,NSE:GICRE-EQ,451.0,457.6,2.37,-1.46
2063,20250106,NSE:GICRE-EQ,457.6,437.0,1.34,-4.5
2064,20250107,NSE:GICRE-EQ,437.0,451.35,2.12,-3.28
2065,20250108,NSE:GICRE-EQ,451.35,446.3,2.66,-1.12
2066,20250109,NSE:GICRE-EQ,446.3,460.3,1.25,-3.14
2067,20250110,NSE:GICRE-EQ,460.3,427.5,1.63,-7.13
2068,20250113,NSE:GICRE-EQ,427.5,407.45,2.05,-4.69
2069,20250114,NSE:GICRE-EQ,407.45,420.9,1.6,-3.3
2070,20250115,NSE:GICRE-EQ,420.9,414.5,1.72,-1.52
2071,20250116,NSE:GICRE-EQ,414.5,429.9,2.12,-3.72
2072,20250117,NSE:GICRE-EQ,429.9,435.5,0.97,-1.3
2073,20250120,NSE:GICRE-EQ,435.5,451.2,1.33,-3.61
2074,20250121,NSE:GICRE-EQ,451.2,435.7,1.71,-3.44
2075,20241217,NSE:CENTURYPLY-EQ,817.0,810.0,2.02,-0.86
2076,20241218,NSE:CENTURYPLY-EQ,810.0,805.0,1.15,-0.62
2077,20241219,NSE:CENTURYPLY-EQ,805.0,790.5,1.24,-1.8
2078,20241220,NSE:CENTURYPLY-EQ,790.5,767.25,1.08,-2.94
2079,20241223,NSE:CENTURYPLY-EQ,767.25,764.9,0.81,-0.31
2080,20241224,NSE:CENTURYPLY-EQ,764.9,763.5,1.94,-0.18
2081,20241226,NSE:CENTURYPLY-EQ,763.5,756.85,0.62,-0.87
2082,20241227,NSE:CENTURYPLY-EQ,756.85,754.0,0.83,-0.38
2083,20241230,NSE:CENTURYPLY-EQ,754.0,718.8,0.73,-4.67
2084,20241231,NSE:CENTURYPLY-EQ,718.8,742.9,2.74,-3.35
2085,20250101,NSE:CENTURYPLY-EQ,742.9,801.75,1.04,-7.92
2086,20250102,NSE:CENTURYPLY-EQ,801.75,845.1,1.36,-5.41
2087,20250103,NSE:CENTURYPLY-EQ,845.1,855.0,2.31,-1.17
2088,20250106,NSE:CENTURYPLY-EQ,855.0,808.25,1.99,-5.47
2089,20250107,NSE:CENTURYPLY-EQ,808.25,836.0,0.99,-3.43
2090,20250108,NSE:CENTURYPLY-EQ,836.0,829.8,1.44,-0.74
2091,20250109,NSE:CENTURYPLY-EQ,829.8,833.0,1.62,-0.39
2092,20250110,NSE:CENTURYPLY-EQ,833.0,785.1,2.45,-5.75
2093,20250113,NSE:CENTURYPLY-EQ,785.1,758.95,1.74,-3.33
2094,20250114,NSE:CENTURYPLY-EQ,758.95,768.0,2.26,-1.19
2095,20250115,NSE:CENTURYPLY-EQ,768.0,784.1,1.56,-2.1
2096,20250116,NSE:CENTURYPLY-EQ,784.1,780.0,0.98,-0.52
2097,20250117,NSE:CENTURYPLY-EQ,780.0,797.1,1.92,-2.19
2098,20250120,NSE:CENTURYPLY-EQ,797.1,793.6,1.32,-0.44
2099,20250121,NSE:CENTURYPLY-EQ,793.6,820.0,2.14,-3.33
2100,20241217,NSE:SAPPHIRE-EQ,317.5,314.95,0.9,-0.8
2101,20241218,NSE:SAPPHIRE-EQ,314.95,309.45,1.05,-1.75
2102,20241219,NSE:SAPPHIRE-EQ,309.45,311.0,2.0,-0.5
2103,20241220,NSE:SAPPHIRE-EQ,311.0,312.9,2.48,-0.61
2104,20241223,NSE:SAPPHIRE-EQ,312.9,319.3,1.28,-2.05
2105,20241224,NSE:SAPPHIRE-EQ,319.3,325.0,1.93,-1.79
2106,20241226,NSE:SAPPHIRE-EQ,325.0,324.0,1.0,-0.31
2107,20241227,NSE:SAPPHIRE-EQ,324.0,332.5,0.93,-2.62
2108,20241230,NSE:SAPPHIRE-EQ,332.5,333.0,0.86,-0.15
2109,20241231,NSE:SAPPHIRE-EQ,333.0,336.8,1.8,-1.14
2110,20250101,NSE:SAPPHIRE-EQ,336.8,345.0,1.8,-2.43
2111,20250102,NSE:SAPPHIRE-EQ,345.0,340.1,1.3,-1.42
2112,20250103,NSE:SAPPHIRE-EQ,340.1,347.05,8.84,-2.04
2113,20250106,NSE:SAPPHIRE-EQ,347.05,356.0,3.86,-2.58
2114,20250107,NSE:SAPPHIRE-EQ,356.0,352.9,1.8,-0.87
2115,20250108,NSE:SAPPHIRE-EQ,352.9,339.6,2.51,-3.77
2116,20250109,NSE:SAPPHIRE-EQ,339.6,341.55,1.0,-0.57
2117,20250110,NSE:SAPPHIRE-EQ,341.55,331.95,2.81,-2.81
2118,20250113,NSE:SAPPHIRE-EQ,331.95,320.75,3.58,-3.37
2119,20250114,NSE:SAPPHIRE-EQ,320.75,331.5,0.95,-3.35
2120,20250115,NSE:SAPPHIRE-EQ,331.5,327.3,4.07,-1.27
2121,20250116,NSE:SAPPHIRE-EQ,327.3,324.4,2.72,-0.89
2122,20250117,NSE:SAPPHIRE-EQ,324.4,318.2,0.97,-1.91
2123,20250120,NSE:SAPPHIRE-EQ,318.2,316.5,1.45,-0.53
2124,20250121,NSE:SAPPHIRE-EQ,316.5,314.95,3.1,-0.49
2125,20241217,NSE:SAMMAANCAP-EQ,159.51,157.01,1.15,-1.57
2126,20241218,NSE:SAMMAANCAP-EQ,157.01,154.37,0.82,-1.68
2127,20241219,NSE:SAMMAANCAP-EQ,154.37,154.5,1.49,-0.08
2128,20241220,NSE:SAMMAANCAP-EQ,154.5,151.79,2.27,-1.75
2129,20241223,NSE:SAMMAANCAP-EQ,151.79,148.6,1.46,-2.1
2130,20241224,NSE:SAMMAANCAP-EQ,148.6,149.9,0.67,-0.87
2131,20241226,NSE:SAMMAANCAP-EQ,149.9,153.65,0.94,-2.5
2132,20241227,NSE:SAMMAANCAP-EQ,153.65,153.71,0.95,-0.04
2133,20241230,NSE:SAMMAANCAP-EQ,153.71,149.12,0.94,-2.99
2134,20241231,NSE:SAMMAANCAP-EQ,149.12,150.96,0.87,-1.23
2135,20250101,NSE:SAMMAANCAP-EQ,150.96,152.7,1.08,-1.15
2136,20250102,NSE:SAMMAANCAP-EQ,152.7,162.59,2.77,-6.48
2137,20250103,NSE:SAMMAANCAP-EQ,162.59,163.11,1.59,-0.32
2138,20250106,NSE:SAMMAANCAP-EQ,163.11,156.95,1.4,-3.78
2139,20250107,NSE:SAMMAANCAP-EQ,156.95,159.35,1.34,-1.53
2140,20250108,NSE:SAMMAANCAP-EQ,159.35,158.68,1.47,-0.42
2141,20250109,NSE:SAMMAANCAP-EQ,158.68,156.1,1.3,-1.63
2142,20250110,NSE:SAMMAANCAP-EQ,156.1,149.5,0.9,-4.23
2143,20250113,NSE:SAMMAANCAP-EQ,149.5,140.69,1.46,-5.89
2144,20250114,NSE:SAMMAANCAP-EQ,140.69,143.13,1.66,-1.73
2145,20250115,NSE:SAMMAANCAP-EQ,143.13,142.6,1.12,-0.37
2146,20250116,NSE:SAMMAANCAP-EQ,142.6,154.66,2.59,-8.46
2147,20250117,NSE:SAMMAANCAP-EQ,154.66,158.2,1.02,-2.29
2148,20250120,NSE:SAMMAANCAP-EQ,158.2,156.7,1.62,-0.95
2149,20250121,NSE:SAMMAANCAP-EQ,156.7,162.2,2.9,-3.51
2150,20241217,NSE:JUBLINGREA-EQ,844.65,831.0,0.65,-1.62
2151,20241218,NSE:JUBLINGREA-EQ,831.0,834.8,1.55,-0.46
2152,20241219,NSE:JUBLINGREA-EQ,834.8,793.6,1.12,-4.94
2153,20241220,NSE:JUBLINGREA-EQ,793.6,767.85,2.14,-3.24
2154,20241223,NSE:JUBLINGREA-EQ,767.85,800.0,2.5,-4.19
2155,20241224,NSE:JUBLINGREA-EQ,800.0,808.75,2.47,-1.09
2156,20241226,NSE:JUBLINGREA-EQ,808.75,800.0,1.29,-1.08
2157,20241227,NSE:JUBLINGREA-EQ,800.0,800.0,0.86,-0.0
2158,20241230,NSE:JUBLINGREA-EQ,800.0,811.55,1.84,-1.44
2159,20241231,NSE:JUBLINGREA-EQ,811.55,822.0,1.48,-1.29
2160,20250101,NSE:JUBLINGREA-EQ,822.0,821.0,1.13,-0.12
2161,20250102,NSE:JUBLINGREA-EQ,821.0,825.0,1.94,-0.49
2162,20250103,NSE:JUBLINGREA-EQ,825.0,860.3,1.09,-4.28
2163,20250106,NSE:JUBLINGREA-EQ,860.3,839.0,1.45,-2.48
2164,20250107,NSE:JUBLINGREA-EQ,839.0,832.9,1.4,-0.73
